step,t_sec,timestamp,frame_id_hex,byte0,byte1,byte2,byte3,byte4,byte5,byte6,byte7,can_heartbeat_ok,warning_tag,control_action,risk_level
361,36.1,2026-04-22T02:43:06.452201+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
361,36.1,2026-04-22T02:43:06.452201+00:00,0x18F189A0,105,0,6,0,0,0,0,0,1,,FORWARD,normal
361,36.1,2026-04-22T02:43:06.452201+00:00,0x18F190A0,155,3,2,1,221,0,0,0,1,,FORWARD,normal
362,36.2,2026-04-22T02:43:06.452490+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
362,36.2,2026-04-22T02:43:06.452490+00:00,0x18F182A0,10,30,116,126,0,0,0,0,1,,FORWARD,normal
362,36.2,2026-04-22T02:43:06.452490+00:00,0x18F183A0,144,1,149,0,222,5,154,3,1,,FORWARD,normal
362,36.2,2026-04-22T02:43:06.452490+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
362,36.2,2026-04-22T02:43:06.452490+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
362,36.2,2026-04-22T02:43:06.452490+00:00,0x18F189A0,102,0,6,0,0,0,0,0,1,,FORWARD,normal
362,36.2,2026-04-22T02:43:06.452490+00:00,0x18F190A0,154,3,2,1,218,0,0,0,1,,FORWARD,normal
363,36.3,2026-04-22T02:43:06.452814+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
363,36.3,2026-04-22T02:43:06.452814+00:00,0x18F182A0,12,28,117,126,0,0,0,0,1,,FORWARD,normal
363,36.3,2026-04-22T02:43:06.452814+00:00,0x18F183A0,144,1,151,0,234,5,154,3,1,,FORWARD,normal
363,36.3,2026-04-22T02:43:06.452814+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
363,36.3,2026-04-22T02:43:06.452814+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
363,36.3,2026-04-22T02:43:06.452814+00:00,0x18F189A0,102,0,6,0,0,0,0,0,1,,FORWARD,normal
363,36.3,2026-04-22T02:43:06.452814+00:00,0x18F190A0,154,3,2,1,221,0,0,0,1,,FORWARD,normal
364,36.4,2026-04-22T02:43:06.453022+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
364,36.4,2026-04-22T02:43:06.453022+00:00,0x18F182A0,10,28,118,126,0,0,0,0,1,,FORWARD,normal
364,36.4,2026-04-22T02:43:06.453022+00:00,0x18F183A0,144,1,150,0,227,5,151,3,1,,FORWARD,normal
364,36.4,2026-04-22T02:43:06.453022+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
364,36.4,2026-04-22T02:43:06.453022+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
364,36.4,2026-04-22T02:43:06.453022+00:00,0x18F189A0,103,0,6,0,0,0,0,0,1,,FORWARD,normal
364,36.4,2026-04-22T02:43:06.453022+00:00,0x18F190A0,151,3,2,1,220,0,0,0,1,,FORWARD,normal
365,36.5,2026-04-22T02:43:06.453206+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
365,36.5,2026-04-22T02:43:06.453206+00:00,0x18F182A0,11,29,117,126,0,0,0,0,1,,FORWARD,normal
365,36.5,2026-04-22T02:43:06.453206+00:00,0x18F183A0,144,1,150,0,239,5,152,3,1,,FORWARD,normal
365,36.5,2026-04-22T02:43:06.453206+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
365,36.5,2026-04-22T02:43:06.453206+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
365,36.5,2026-04-22T02:43:06.453206+00:00,0x18F189A0,104,0,6,0,0,0,0,0,1,,FORWARD,normal
365,36.5,2026-04-22T02:43:06.453206+00:00,0x18F190A0,152,3,2,1,220,0,0,0,1,,FORWARD,normal
366,36.6,2026-04-22T02:43:06.453390+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
366,36.6,2026-04-22T02:43:06.453390+00:00,0x18F182A0,9,28,117,126,0,0,0,0,1,,FORWARD,normal
366,36.6,2026-04-22T02:43:06.453390+00:00,0x18F183A0,144,1,150,0,213,5,151,3,1,,FORWARD,normal
366,36.6,2026-04-22T02:43:06.453390+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
366,36.6,2026-04-22T02:43:06.453390+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
366,36.6,2026-04-22T02:43:06.453390+00:00,0x18F189A0,104,0,6,0,0,0,0,0,1,,FORWARD,normal
366,36.6,2026-04-22T02:43:06.453390+00:00,0x18F190A0,151,3,2,1,219,0,0,0,1,,FORWARD,normal
367,36.7,2026-04-22T02:43:06.453564+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
367,36.7,2026-04-22T02:43:06.453564+00:00,0x18F182A0,11,29,117,126,0,0,0,0,1,,FORWARD,normal
367,36.7,2026-04-22T02:43:06.453564+00:00,0x18F183A0,144,1,150,0,225,5,154,3,1,,FORWARD,normal
367,36.7,2026-04-22T02:43:06.453564+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
367,36.7,2026-04-22T02:43:06.453564+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
367,36.7,2026-04-22T02:43:06.453564+00:00,0x18F189A0,106,0,6,0,0,0,0,0,1,,FORWARD,normal
367,36.7,2026-04-22T02:43:06.453564+00:00,0x18F190A0,154,3,2,1,219,0,0,0,1,,FORWARD,normal
368,36.8,2026-04-22T02:43:06.453795+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
368,36.8,2026-04-22T02:43:06.453795+00:00,0x18F182A0,9,30,115,126,0,0,0,0,1,,FORWARD,normal
368,36.8,2026-04-22T02:43:06.453795+00:00,0x18F183A0,144,1,150,0,235,5,151,3,1,,FORWARD,normal
368,36.8,2026-04-22T02:43:06.453795+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
368,36.8,2026-04-22T02:43:06.453795+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
368,36.8,2026-04-22T02:43:06.453795+00:00,0x18F189A0,106,0,7,0,0,0,0,0,1,,FORWARD,normal
368,36.8,2026-04-22T02:43:06.453795+00:00,0x18F190A0,151,3,2,1,221,0,0,0,1,,FORWARD,normal
369,36.9,2026-04-22T02:43:06.453968+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
369,36.9,2026-04-22T02:43:06.453968+00:00,0x18F182A0,9,30,118,126,0,0,0,0,1,,FORWARD,normal
369,36.9,2026-04-22T02:43:06.453968+00:00,0x18F183A0,144,1,151,0,243,5,151,3,1,,FORWARD,normal
369,36.9,2026-04-22T02:43:06.453968+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
369,36.9,2026-04-22T02:43:06.453968+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
369,36.9,2026-04-22T02:43:06.453968+00:00,0x18F189A0,108,0,6,0,0,0,0,0,1,,FORWARD,normal
369,36.9,2026-04-22T02:43:06.453968+00:00,0x18F190A0,151,3,2,1,219,0,0,0,1,,FORWARD,normal
370,37.0,2026-04-22T02:43:06.454135+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
370,37.0,2026-04-22T02:43:06.454135+00:00,0x18F182A0,10,29,118,126,0,0,0,0,1,,FORWARD,normal
370,37.0,2026-04-22T02:43:06.454135+00:00,0x18F183A0,144,1,149,0,207,5,151,3,1,,FORWARD,normal
370,37.0,2026-04-22T02:43:06.454135+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
370,37.0,2026-04-22T02:43:06.454135+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
370,37.0,2026-04-22T02:43:06.454135+00:00,0x18F189A0,108,0,5,0,0,0,0,0,1,,FORWARD,normal
370,37.0,2026-04-22T02:43:06.454135+00:00,0x18F190A0,151,3,2,1,221,0,0,0,1,,FORWARD,normal
371,37.1,2026-04-22T02:43:06.468225+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
371,37.1,2026-04-22T02:43:06.468225+00:00,0x18F182A0,10,29,118,126,0,0,0,0,1,,FORWARD,normal
371,37.1,2026-04-22T02:43:06.468225+00:00,0x18F183A0,144,1,149,0,220,5,152,3,1,,FORWARD,normal
371,37.1,2026-04-22T02:43:06.468225+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
371,37.1,2026-04-22T02:43:06.468225+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
371,37.1,2026-04-22T02:43:06.468225+00:00,0x18F189A0,111,0,6,0,0,0,0,0,1,,FORWARD,normal
371,37.1,2026-04-22T02:43:06.468225+00:00,0x18F190A0,152,3,2,1,221,0,0,0,1,,FORWARD,normal
372,37.2,2026-04-22T02:43:06.468499+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
372,37.2,2026-04-22T02:43:06.468499+00:00,0x18F182A0,11,29,118,126,0,0,0,0,1,,FORWARD,normal
372,37.2,2026-04-22T02:43:06.468499+00:00,0x18F183A0,144,1,150,0,215,5,151,3,1,,FORWARD,normal
372,37.2,2026-04-22T02:43:06.468499+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
372,37.2,2026-04-22T02:43:06.468499+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
372,37.2,2026-04-22T02:43:06.468499+00:00,0x18F189A0,109,0,6,0,0,0,0,0,1,,FORWARD,normal
372,37.2,2026-04-22T02:43:06.468499+00:00,0x18F190A0,151,3,2,1,218,0,0,0,1,,FORWARD,normal
373,37.3,2026-04-22T02:43:06.468719+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
373,37.3,2026-04-22T02:43:06.468719+00:00,0x18F182A0,9,29,117,126,0,0,0,0,1,,FORWARD,normal
373,37.3,2026-04-22T02:43:06.468719+00:00,0x18F183A0,144,1,150,0,229,5,149,3,1,,FORWARD,normal
373,37.3,2026-04-22T02:43:06.468719+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
373,37.3,2026-04-22T02:43:06.468719+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
373,37.3,2026-04-22T02:43:06.468719+00:00,0x18F189A0,107,0,6,0,0,0,0,0,1,,FORWARD,normal
373,37.3,2026-04-22T02:43:06.468719+00:00,0x18F190A0,149,3,2,1,219,0,0,0,1,,FORWARD,normal
374,37.4,2026-04-22T02:43:06.468901+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
374,37.4,2026-04-22T02:43:06.468901+00:00,0x18F182A0,11,28,116,126,0,0,0,0,1,,FORWARD,normal
374,37.4,2026-04-22T02:43:06.468901+00:00,0x18F183A0,144,1,149,0,241,5,151,3,1,,FORWARD,normal
374,37.4,2026-04-22T02:43:06.468901+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
374,37.4,2026-04-22T02:43:06.468901+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
374,37.4,2026-04-22T02:43:06.468901+00:00,0x18F189A0,105,0,6,0,0,0,0,0,1,,FORWARD,normal
374,37.4,2026-04-22T02:43:06.468901+00:00,0x18F190A0,151,3,2,1,220,0,0,0,1,,FORWARD,normal
375,37.5,2026-04-22T02:43:06.469072+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
375,37.5,2026-04-22T02:43:06.469072+00:00,0x18F182A0,8,26,118,126,0,0,0,0,1,,FORWARD,normal
375,37.5,2026-04-22T02:43:06.469072+00:00,0x18F183A0,144,1,150,0,236,5,149,3,1,,FORWARD,normal
375,37.5,2026-04-22T02:43:06.469072+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
375,37.5,2026-04-22T02:43:06.469072+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
375,37.5,2026-04-22T02:43:06.469072+00:00,0x18F189A0,100,0,6,0,0,0,0,0,1,,FORWARD,normal
375,37.5,2026-04-22T02:43:06.469072+00:00,0x18F190A0,149,3,2,1,219,0,0,0,1,,FORWARD,normal
376,37.6,2026-04-22T02:43:06.469336+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
376,37.6,2026-04-22T02:43:06.469336+00:00,0x18F182A0,9,30,117,126,0,0,0,0,1,,FORWARD,normal
376,37.6,2026-04-22T02:43:06.469336+00:00,0x18F183A0,144,1,150,0,228,5,152,3,1,,FORWARD,normal
376,37.6,2026-04-22T02:43:06.469336+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
376,37.6,2026-04-22T02:43:06.469336+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
376,37.6,2026-04-22T02:43:06.469336+00:00,0x18F189A0,102,0,6,0,0,0,0,0,1,,FORWARD,normal
376,37.6,2026-04-22T02:43:06.469336+00:00,0x18F190A0,152,3,2,1,219,0,0,0,1,,FORWARD,normal
377,37.7,2026-04-22T02:43:06.469510+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
377,37.7,2026-04-22T02:43:06.469510+00:00,0x18F182A0,11,29,118,126,0,0,0,0,1,,FORWARD,normal
377,37.7,2026-04-22T02:43:06.469510+00:00,0x18F183A0,144,1,150,0,234,5,152,3,1,,FORWARD,normal
377,37.7,2026-04-22T02:43:06.469510+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
377,37.7,2026-04-22T02:43:06.469510+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
377,37.7,2026-04-22T02:43:06.469510+00:00,0x18F189A0,106,0,6,0,0,0,0,0,1,,FORWARD,normal
377,37.7,2026-04-22T02:43:06.469510+00:00,0x18F190A0,152,3,2,1,219,0,0,0,1,,FORWARD,normal
378,37.8,2026-04-22T02:43:06.469732+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
378,37.8,2026-04-22T02:43:06.469732+00:00,0x18F182A0,11,30,116,126,0,0,0,0,1,,FORWARD,normal
378,37.8,2026-04-22T02:43:06.469732+00:00,0x18F183A0,144,1,149,0,204,5,151,3,1,,FORWARD,normal
378,37.8,2026-04-22T02:43:06.469732+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
378,37.8,2026-04-22T02:43:06.469732+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
378,37.8,2026-04-22T02:43:06.469732+00:00,0x18F189A0,110,0,6,0,0,0,0,0,1,,FORWARD,normal
378,37.8,2026-04-22T02:43:06.469732+00:00,0x18F190A0,151,3,2,1,220,0,0,0,1,,FORWARD,normal
379,37.9,2026-04-22T02:43:06.469903+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
379,37.9,2026-04-22T02:43:06.469903+00:00,0x18F182A0,10,32,117,126,0,0,0,0,1,,FORWARD,normal
379,37.9,2026-04-22T02:43:06.469903+00:00,0x18F183A0,144,1,151,0,237,5,151,3,1,,FORWARD,normal
379,37.9,2026-04-22T02:43:06.469903+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
379,37.9,2026-04-22T02:43:06.469903+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
379,37.9,2026-04-22T02:43:06.469903+00:00,0x18F189A0,106,0,6,0,0,0,0,0,1,,FORWARD,normal
379,37.9,2026-04-22T02:43:06.469903+00:00,0x18F190A0,151,3,2,1,219,0,0,0,1,,FORWARD,normal
380,38.0,2026-04-22T02:43:06.470067+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
380,38.0,2026-04-22T02:43:06.470067+00:00,0x18F182A0,8,29,118,126,0,0,0,0,1,,FORWARD,normal
380,38.0,2026-04-22T02:43:06.470067+00:00,0x18F183A0,144,1,150,0,227,5,151,3,1,,FORWARD,normal
380,38.0,2026-04-22T02:43:06.470067+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
380,38.0,2026-04-22T02:43:06.470067+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
380,38.0,2026-04-22T02:43:06.470067+00:00,0x18F189A0,107,0,6,0,0,0,0,0,1,,FORWARD,normal
380,38.0,2026-04-22T02:43:06.470067+00:00,0x18F190A0,151,3,2,1,220,0,0,0,1,,FORWARD,normal
381,38.1,2026-04-22T02:43:06.771957+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
381,38.1,2026-04-22T02:43:06.771957+00:00,0x18F182A0,9,31,117,126,0,0,0,0,1,,FORWARD,normal
381,38.1,2026-04-22T02:43:06.771957+00:00,0x18F183A0,144,1,149,0,248,5,155,3,1,,FORWARD,normal
381,38.1,2026-04-22T02:43:06.771957+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
381,38.1,2026-04-22T02:43:06.771957+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
381,38.1,2026-04-22T02:43:06.771957+00:00,0x18F189A0,102,0,6,0,0,0,0,0,1,,FORWARD,normal
381,38.1,2026-04-22T02:43:06.771957+00:00,0x18F190A0,155,3,2,1,219,0,0,0,1,,FORWARD,normal
382,38.2,2026-04-22T02:43:06.772176+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
382,38.2,2026-04-22T02:43:06.772176+00:00,0x18F182A0,10,30,117,126,0,0,0,0,1,,FORWARD,normal
382,38.2,2026-04-22T02:43:06.772176+00:00,0x18F183A0,144,1,150,0,244,5,154,3,1,,FORWARD,normal
382,38.2,2026-04-22T02:43:06.772176+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
382,38.2,2026-04-22T02:43:06.772176+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
382,38.2,2026-04-22T02:43:06.772176+00:00,0x18F189A0,105,0,6,0,0,0,0,0,1,,FORWARD,normal
382,38.2,2026-04-22T02:43:06.772176+00:00,0x18F190A0,154,3,2,1,218,0,0,0,1,,FORWARD,normal
383,38.3,2026-04-22T02:43:06.772354+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
383,38.3,2026-04-22T02:43:06.772354+00:00,0x18F182A0,11,30,118,126,0,0,0,0,1,,FORWARD,normal
383,38.3,2026-04-22T02:43:06.772354+00:00,0x18F183A0,144,1,149,0,216,5,152,3,1,,FORWARD,normal
383,38.3,2026-04-22T02:43:06.772354+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
383,38.3,2026-04-22T02:43:06.772354+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
383,38.3,2026-04-22T02:43:06.772354+00:00,0x18F189A0,103,0,6,0,0,0,0,0,1,,FORWARD,normal
383,38.3,2026-04-22T02:43:06.772354+00:00,0x18F190A0,152,3,2,1,218,0,0,0,1,,FORWARD,normal
384,38.4,2026-04-22T02:43:06.772523+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
384,38.4,2026-04-22T02:43:06.772523+00:00,0x18F182A0,9,28,118,126,0,0,0,0,1,,FORWARD,normal
384,38.4,2026-04-22T02:43:06.772523+00:00,0x18F183A0,144,1,149,0,233,5,154,3,1,,FORWARD,normal
384,38.4,2026-04-22T02:43:06.772523+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
384,38.4,2026-04-22T02:43:06.772523+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
384,38.4,2026-04-22T02:43:06.772523+00:00,0x18F189A0,107,0,6,0,0,0,0,0,1,,FORWARD,normal
384,38.4,2026-04-22T02:43:06.772523+00:00,0x18F190A0,154,3,2,1,219,0,0,0,1,,FORWARD,normal
385,38.5,2026-04-22T02:43:06.772689+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
385,38.5,2026-04-22T02:43:06.772689+00:00,0x18F182A0,11,27,118,126,0,0,0,0,1,,FORWARD,normal
385,38.5,2026-04-22T02:43:06.772689+00:00,0x18F183A0,144,1,150,0,219,5,152,3,1,,FORWARD,normal
385,38.5,2026-04-22T02:43:06.772689+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
385,38.5,2026-04-22T02:43:06.772689+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
385,38.5,2026-04-22T02:43:06.772689+00:00,0x18F189A0,105,0,6,0,0,0,0,0,1,,FORWARD,normal
385,38.5,2026-04-22T02:43:06.772689+00:00,0x18F190A0,152,3,2,1,220,0,0,0,1,,FORWARD,normal
386,38.6,2026-04-22T02:43:06.772854+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
386,38.6,2026-04-22T02:43:06.772854+00:00,0x18F182A0,10,29,117,126,0,0,0,0,1,,FORWARD,normal
386,38.6,2026-04-22T02:43:06.772854+00:00,0x18F183A0,144,1,150,0,237,5,150,3,1,,FORWARD,normal
386,38.6,2026-04-22T02:43:06.772854+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
386,38.6,2026-04-22T02:43:06.772854+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
386,38.6,2026-04-22T02:43:06.772854+00:00,0x18F189A0,105,0,6,0,0,0,0,0,1,,FORWARD,normal
386,38.6,2026-04-22T02:43:06.772854+00:00,0x18F190A0,150,3,2,1,222,0,0,0,1,,FORWARD,normal
387,38.7,2026-04-22T02:43:06.773016+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
387,38.7,2026-04-22T02:43:06.773016+00:00,0x18F182A0,9,31,117,126,0,0,0,0,1,,FORWARD,normal
387,38.7,2026-04-22T02:43:06.773016+00:00,0x18F183A0,144,1,149,0,234,5,153,3,1,,FORWARD,normal
387,38.7,2026-04-22T02:43:06.773016+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
387,38.7,2026-04-22T02:43:06.773016+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
387,38.7,2026-04-22T02:43:06.773016+00:00,0x18F189A0,104,0,6,0,0,0,0,0,1,,FORWARD,normal
387,38.7,2026-04-22T02:43:06.773016+00:00,0x18F190A0,153,3,2,1,218,0,0,0,1,,FORWARD,normal
388,38.8,2026-04-22T02:43:06.773274+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
388,38.8,2026-04-22T02:43:06.773274+00:00,0x18F182A0,10,29,118,126,0,0,0,0,1,,FORWARD,normal
388,38.8,2026-04-22T02:43:06.773274+00:00,0x18F183A0,144,1,150,0,241,5,151,3,1,,FORWARD,normal
388,38.8,2026-04-22T02:43:06.773274+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
388,38.8,2026-04-22T02:43:06.773274+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
388,38.8,2026-04-22T02:43:06.773274+00:00,0x18F189A0,108,0,6,0,0,0,0,0,1,,FORWARD,normal
388,38.8,2026-04-22T02:43:06.773274+00:00,0x18F190A0,151,3,2,1,218,0,0,0,1,,FORWARD,normal
389,38.9,2026-04-22T02:43:06.773445+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
389,38.9,2026-04-22T02:43:06.773445+00:00,0x18F182A0,10,29,116,126,0,0,0,0,1,,FORWARD,normal
389,38.9,2026-04-22T02:43:06.773445+00:00,0x18F183A0,144,1,150,0,223,5,151,3,1,,FORWARD,normal
389,38.9,2026-04-22T02:43:06.773445+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
389,38.9,2026-04-22T02:43:06.773445+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
389,38.9,2026-04-22T02:43:06.773445+00:00,0x18F189A0,105,0,6,0,0,0,0,0,1,,FORWARD,normal
389,38.9,2026-04-22T02:43:06.773445+00:00,0x18F190A0,151,3,2,1,218,0,0,0,1,,FORWARD,normal
390,39.0,2026-04-22T02:43:06.773652+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
390,39.0,2026-04-22T02:43:06.773652+00:00,0x18F182A0,10,31,117,126,0,0,0,0,1,,FORWARD,normal
390,39.0,2026-04-22T02:43:06.773652+00:00,0x18F183A0,144,1,150,0,227,5,151,3,1,,FORWARD,normal
390,39.0,2026-04-22T02:43:06.773652+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
390,39.0,2026-04-22T02:43:06.773652+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
390,39.0,2026-04-22T02:43:06.773652+00:00,0x18F189A0,106,0,6,0,0,0,0,0,1,,FORWARD,normal
390,39.0,2026-04-22T02:43:06.773652+00:00,0x18F190A0,151,3,2,1,221,0,0,0,1,,FORWARD,normal
391,39.1,2026-04-22T02:43:07.780636+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
391,39.1,2026-04-22T02:43:07.780636+00:00,0x18F182A0,8,27,117,126,0,0,0,0,1,,FORWARD,normal
391,39.1,2026-04-22T02:43:07.780636+00:00,0x18F183A0,144,1,150,0,238,5,151,3,1,,FORWARD,normal
391,39.1,2026-04-22T02:43:07.780636+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
391,39.1,2026-04-22T02:43:07.780636+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
391,39.1,2026-04-22T02:43:07.780636+00:00,0x18F189A0,101,0,6,0,0,0,0,0,1,,FORWARD,normal
391,39.1,2026-04-22T02:43:07.780636+00:00,0x18F190A0,151,3,2,1,220,0,0,0,1,,FORWARD,normal
392,39.2,2026-04-22T02:43:07.780896+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
392,39.2,2026-04-22T02:43:07.780896+00:00,0x18F182A0,9,30,118,126,0,0,0,0,1,,FORWARD,normal
392,39.2,2026-04-22T02:43:07.780896+00:00,0x18F183A0,144,1,150,0,237,5,151,3,1,,FORWARD,normal
392,39.2,2026-04-22T02:43:07.780896+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
392,39.2,2026-04-22T02:43:07.780896+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
392,39.2,2026-04-22T02:43:07.780896+00:00,0x18F189A0,105,0,6,0,0,0,0,0,1,,FORWARD,normal
392,39.2,2026-04-22T02:43:07.780896+00:00,0x18F190A0,151,3,2,1,219,0,0,0,1,,FORWARD,normal
393,39.3,2026-04-22T02:43:07.781108+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
393,39.3,2026-04-22T02:43:07.781108+00:00,0x18F182A0,10,30,117,126,0,0,0,0,1,,FORWARD,normal
393,39.3,2026-04-22T02:43:07.781108+00:00,0x18F183A0,144,1,150,0,226,5,151,3,1,,FORWARD,normal
393,39.3,2026-04-22T02:43:07.781108+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
