时间标识,帧ID,数据
2026-05-05 12:52:10.631.495,18f184a0,d9 00 35 00 31 00 40 00
2026-05-05 12:52:10.632.055,18f185a0,0e 10 00 00 43 71 00 00
2026-05-05 12:52:10.632.620,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:11.129.797,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:11.130.365,18f182a0,a5 00 40 00 a6 00 7c 00
2026-05-05 12:52:11.130.930,18f183a0,02 0b 00 00 9a 04 d8 01
2026-05-05 12:52:11.131.494,18f184a0,d7 00 35 00 31 00 40 00
2026-05-05 12:52:11.132.051,18f185a0,0e 10 00 00 44 71 00 00
2026-05-05 12:52:11.132.616,18f186a0,02 01 01 01 01 00 3b 3b
2026-05-05 12:52:11.629.786,18f181a0,00 03 00 25 4c 18 00 00
2026-05-05 12:52:11.630.355,18f182a0,a5 00 39 00 a6 00 7c 00
2026-05-05 12:52:11.630.923,18f183a0,02 0b 00 00 99 04 d0 01
2026-05-05 12:52:11.631.492,18f184a0,d7 00 35 00 31 00 40 00
2026-05-05 12:52:11.632.049,18f185a0,0e 10 00 00 44 71 00 00
2026-05-05 12:52:11.632.613,18f186a0,02 01 01 01 01 00 3b 3b
2026-05-05 12:52:12.129.776,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:12.130.345,18f182a0,a5 00 3f 00 a6 00 7c 00
2026-05-05 12:52:12.130.913,18f183a0,11 0b 00 00 91 04 d0 01
2026-05-05 12:52:12.131.478,18f184a0,d7 00 35 00 31 00 40 00
2026-05-05 12:52:12.132.034,18f185a0,0e 10 00 00 45 71 00 00
2026-05-05 12:52:12.132.599,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:12.629.766,18f181a0,00 03 00 25 4c 18 00 00
2026-05-05 12:52:12.630.335,18f182a0,a5 00 3b 00 a6 00 7c 00
2026-05-05 12:52:12.630.903,18f183a0,11 0b 00 00 8b 04 c8 01
2026-05-05 12:52:12.631.468,18f184a0,d7 00 35 00 31 00 40 00
2026-05-05 12:52:12.632.025,18f185a0,0e 10 00 00 45 71 00 00
2026-05-05 12:52:12.632.589,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:13.129.755,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:13.130.324,18f182a0,a4 00 39 00 a6 00 7c 00
2026-05-05 12:52:13.130.892,18f183a0,1e 0b 00 00 89 04 cc 01
2026-05-05 12:52:13.131.453,18f184a0,d7 00 35 00 31 00 40 00
2026-05-05 12:52:13.132.010,18f185a0,0e 10 00 00 46 71 00 00
2026-05-05 12:52:13.132.570,18f186a0,02 01 01 01 01 00 3b 3b
2026-05-05 12:52:13.629.748,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:13.630.316,18f182a0,a4 00 3c 00 a5 00 7b 00
2026-05-05 12:52:13.630.877,18f183a0,1e 0b 00 00 83 04 c8 01
2026-05-05 12:52:13.631.445,18f184a0,d7 00 35 00 31 00 40 00
2026-05-05 12:52:13.632.002,18f185a0,0e 10 00 00 46 71 00 00
2026-05-05 12:52:13.632.563,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:14.129.737,18f181a0,00 03 00 25 4d 18 00 00
2026-05-05 12:52:14.130.302,18f182a0,a4 00 3b 00 a5 00 7b 00
2026-05-05 12:52:14.130.859,18f183a0,24 0b 00 00 82 04 c4 01
2026-05-05 12:52:14.131.423,18f184a0,d7 00 35 00 31 00 40 00
2026-05-05 12:52:14.131.980,18f185a0,0e 10 00 00 47 71 00 00
2026-05-05 12:52:14.132.540,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:14.629.725,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:14.630.294,18f182a0,a4 00 3c 00 a5 00 7b 00
2026-05-05 12:52:14.630.854,18f183a0,24 0b 00 00 82 04 c4 01
2026-05-05 12:52:14.631.419,18f184a0,d7 00 35 00 31 00 40 00
2026-05-05 12:52:14.631.976,18f185a0,0e 10 00 00 47 71 00 00
2026-05-05 12:52:14.632.536,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:15.129.716,18f181a0,00 03 00 25 4d 18 00 00
2026-05-05 12:52:15.130.281,18f182a0,a4 00 3c 00 a5 00 7b 00
2026-05-05 12:52:15.130.841,18f183a0,2d 0b 00 00 82 04 c4 01
2026-05-05 12:52:15.131.402,18f184a0,d6 00 35 00 31 00 40 00
2026-05-05 12:52:15.131.963,18f185a0,0e 10 00 00 48 71 00 00
2026-05-05 12:52:15.133.016,18f186a0,02 01 01 01 01 00 3b 3b
2026-05-05 12:52:15.629.706,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:15.630.274,18f182a0,a4 00 3c 00 a5 00 7b 00
2026-05-05 12:52:15.630.835,18f183a0,2d 0b 00 00 81 04 c4 01
2026-05-05 12:52:15.631.400,18f184a0,d6 00 35 00 31 00 40 00
2026-05-05 12:52:15.631.960,18f185a0,0e 10 00 00 48 71 00 00
2026-05-05 12:52:15.632.521,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:16.129.697,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:16.130.265,18f182a0,a4 00 3b 00 a5 00 7b 00
2026-05-05 12:52:16.130.822,18f183a0,2d 0b 00 00 7f 04 c4 01
2026-05-05 12:52:16.131.383,18f184a0,d6 00 35 00 31 00 40 00
2026-05-05 12:52:16.131.943,18f185a0,0e 10 00 00 49 71 00 00
2026-05-05 12:52:16.132.504,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:16.629.683,18f181a0,00 03 00 25 4d 18 00 00
2026-05-05 12:52:16.630.248,18f182a0,a3 00 3b 00 a5 00 7b 00
2026-05-05 12:52:16.630.800,18f183a0,0f 0b 00 00 7e 04 c4 01
2026-05-05 12:52:16.631.365,18f184a0,d6 00 35 00 31 00 40 00
2026-05-05 12:52:16.631.926,18f185a0,0e 10 00 00 49 71 00 00
2026-05-05 12:52:16.632.486,18f186a0,02 01 01 01 01 00 3b 3b
2026-05-05 12:52:17.139.675,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:17.140.244,18f182a0,a3 00 3a 00 a5 00 7b 00
2026-05-05 12:52:17.140.796,18f183a0,0f 0b 00 00 7e 04 c4 01
2026-05-05 12:52:17.141.361,18f184a0,d6 00 35 00 31 00 40 00
2026-05-05 12:52:17.141.921,18f185a0,0e 10 00 00 4a 71 00 00
2026-05-05 12:52:17.142.482,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:17.639.666,18f181a0,00 03 00 25 4d 18 00 00
2026-05-05 12:52:17.640.230,18f182a0,a3 00 3a 00 a4 00 7c 00
2026-05-05 12:52:17.640.799,18f183a0,05 0b 00 00 7f 04 c4 01
2026-05-05 12:52:17.641.364,18f184a0,d6 00 35 00 31 00 40 00
2026-05-05 12:52:17.641.924,18f185a0,0e 10 00 00 4a 71 00 00
2026-05-05 12:52:17.642.485,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:18.139.655,18f181a0,00 03 00 25 4d 18 00 00
2026-05-05 12:52:18.140.219,18f182a0,a3 00 3b 00 a4 00 7b 00
2026-05-05 12:52:18.140.780,18f183a0,05 0b 00 00 7c 04 c4 01
2026-05-05 12:52:18.141.341,18f184a0,d6 00 35 00 31 00 40 00
2026-05-05 12:52:18.141.901,18f185a0,0e 10 00 00 4b 71 00 00
2026-05-05 12:52:18.142.462,18f186a0,02 01 01 01 01 00 3b 3b
2026-05-05 12:52:18.639.645,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:18.640.213,18f182a0,a3 00 3a 00 a4 00 7c 00
2026-05-05 12:52:18.640.782,18f183a0,13 0b 00 00 80 04 c0 01
2026-05-05 12:52:18.641.350,18f184a0,d6 00 35 00 31 00 40 00
2026-05-05 12:52:18.641.911,18f185a0,0e 10 00 00 4b 71 00 00
2026-05-05 12:52:18.642.472,18f186a0,02 01 01 01 01 00 3b 3b
2026-05-05 12:52:19.139.634,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:19.140.202,18f182a0,a3 00 3c 00 a4 00 7c 00
2026-05-05 12:52:19.140.775,18f183a0,13 0b 00 00 7f 04 c4 01
2026-05-05 12:52:19.141.340,18f184a0,d6 00 35 00 31 00 40 00
2026-05-05 12:52:19.141.900,18f185a0,0e 10 00 00 4c 71 00 00
2026-05-05 12:52:19.142.461,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:19.639.625,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:19.640.193,18f182a0,a3 00 3a 00 a4 00 7b 00
2026-05-05 12:52:19.640.754,18f183a0,10 0b 00 00 7d 04 c4 01
2026-05-05 12:52:19.641.319,18f184a0,d6 00 35 00 31 00 40 00
2026-05-05 12:52:19.641.879,18f185a0,0e 10 00 00 4c 71 00 00
2026-05-05 12:52:19.642.440,18f186a0,02 01 01 01 01 00 3b 3b
2026-05-05 12:52:20.139.614,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:20.140.182,18f182a0,a3 00 3b 00 a4 00 7b 00
2026-05-05 12:52:20.140.743,18f183a0,10 0b 00 00 80 04 c4 01
2026-05-05 12:52:20.141.308,18f184a0,d6 00 35 00 31 00 40 00
2026-05-05 12:52:20.141.868,18f185a0,0e 10 00 00 4d 71 00 00
2026-05-05 12:52:20.142.429,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:20.639.603,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:20.640.172,18f182a0,a3 00 37 00 a4 00 7b 00
2026-05-05 12:52:20.640.729,18f183a0,06 0b 00 00 c5 04 c4 01
2026-05-05 12:52:20.641.289,18f184a0,d6 00 35 00 31 00 40 00
2026-05-05 12:52:20.641.850,18f185a0,0e 10 00 00 4d 71 00 00
2026-05-05 12:52:20.642.410,18f186a0,02 01 01 01 01 00 3b 3b
2026-05-05 12:52:21.139.594,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:21.140.162,18f182a0,a2 00 3e 00 a4 00 7b 00
2026-05-05 12:52:21.140.731,18f183a0,06 0b 00 00 d1 04 d0 01
2026-05-05 12:52:21.141.296,18f184a0,d6 00 35 00 31 00 3f 00
2026-05-05 12:52:21.141.856,18f185a0,0e 10 00 00 4e 71 00 00
2026-05-05 12:52:21.142.417,18f186a0,02 01 01 01 01 00 3b 3b
2026-05-05 12:52:21.639.583,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:21.640.151,18f182a0,a2 00 34 00 a3 00 7b 00
2026-05-05 12:52:21.640.712,18f183a0,10 0b 00 00 db 04 d8 01
2026-05-05 12:52:21.641.281,18f184a0,d7 00 35 00 31 00 3f 00
2026-05-05 12:52:21.641.845,18f185a0,0e 10 00 00 4e 71 00 00
2026-05-05 12:52:21.642.406,18f186a0,02 01 01 01 01 00 3b 3b
2026-05-05 12:52:22.139.574,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:22.140.142,18f182a0,a2 00 33 00 a3 00 7c 00
2026-05-05 12:52:22.140.707,18f183a0,10 0b 00 00 e0 04 e0 01
2026-05-05 12:52:22.141.276,18f184a0,d7 00 35 00 31 00 3f 00
2026-05-05 12:52:22.141.840,18f185a0,0e 10 00 00 4f 71 00 00
2026-05-05 12:52:22.142.405,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:22.639.563,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:22.640.131,18f182a0,a2 00 35 00 a3 00 7b 00
2026-05-05 12:52:22.640.692,18f183a0,0c 0b 00 00 e0 04 e0 01
2026-05-05 12:52:22.641.261,18f184a0,d7 00 35 00 31 00 3f 00
2026-05-05 12:52:22.641.825,18f185a0,0e 10 00 00 4f 71 00 00
2026-05-05 12:52:22.642.390,18f186a0,02 01 01 01 01 00 3b 3b
2026-05-05 12:52:23.139.552,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:23.140.120,18f182a0,a2 00 30 00 a3 00 7b 00
2026-05-05 12:52:23.140.677,18f183a0,0c 0b 00 00 e3 04 e0 01
2026-05-05 12:52:23.141.242,18f184a0,d7 00 35 00 31 00 3f 00
2026-05-05 12:52:23.141.806,18f185a0,0e 10 00 00 50 71 00 00
2026-05-05 12:52:23.142.371,18f186a0,02 01 01 01 01 00 3b 3b
2026-05-05 12:52:23.639.542,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:23.640.111,18f182a0,a2 00 36 00 a3 00 7b 00
2026-05-05 12:52:23.640.664,18f183a0,05 0b 00 00 e4 04 e0 01
2026-05-05 12:52:23.641.224,18f184a0,d7 00 35 00 31 00 3f 00
2026-05-05 12:52:23.641.789,18f185a0,0e 10 00 00 50 71 00 00
2026-05-05 12:52:23.642.353,18f186a0,02 01 01 01 01 00 3b 3b
2026-05-05 12:52:24.139.532,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:24.140.100,18f182a0,a2 00 31 00 a3 00 7b 00
2026-05-05 12:52:24.140.652,18f183a0,05 0b 00 00 e6 04 e0 01
2026-05-05 12:52:24.141.213,18f184a0,d7 00 35 00 31 00 3f 00
2026-05-05 12:52:24.141.778,18f185a0,0e 10 00 00 51 71 00 00
2026-05-05 12:52:24.142.342,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:24.639.524,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:24.640.092,18f182a0,a1 00 33 00 a3 00 7b 00
2026-05-05 12:52:24.640.649,18f183a0,0f 0b 00 00 ef 04 e0 01
2026-05-05 12:52:24.641.213,18f184a0,d8 00 35 00 31 00 3f 00
2026-05-05 12:52:24.641.778,18f185a0,0e 10 00 00 51 71 00 00
2026-05-05 12:52:24.642.343,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:25.139.513,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:25.140.082,18f182a0,a2 00 37 00 a3 00 7b 00
2026-05-05 12:52:25.140.634,18f183a0,0f 0b 00 00 4c 05 e4 01
2026-05-05 12:52:25.141.191,18f184a0,d8 00 35 00 31 00 3f 00
2026-05-05 12:52:25.141.756,18f185a0,0e 10 00 00 52 71 00 00
2026-05-05 12:52:25.142.316,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:25.639.501,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:25.640.070,18f182a0,a1 00 31 00 a2 00 7b 00
2026-05-05 12:52:25.640.630,18f183a0,14 0b 04 00 4e 05 e8 01
2026-05-05 12:52:25.641.195,18f184a0,da 00 35 00 31 00 3f 00
2026-05-05 12:52:25.641.755,18f185a0,0e 10 00 00 52 71 00 00
2026-05-05 12:52:25.642.316,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:26.139.492,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:26.140.061,18f182a0,a1 00 30 00 a3 00 7c 00
2026-05-05 12:52:26.140.625,18f183a0,14 0b 02 00 4f 05 e8 01
2026-05-05 12:52:26.141.194,18f184a0,da 00 35 00 31 00 3f 00
2026-05-05 12:52:26.141.755,18f185a0,0e 10 00 00 53 71 00 00
2026-05-05 12:52:26.142.319,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:26.639.483,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:26.640.052,18f182a0,a1 00 2f 00 a3 00 7c 00
2026-05-05 12:52:26.640.616,18f183a0,f3 0a 01 00 4e 05 e8 01
2026-05-05 12:52:26.641.177,18f184a0,da 00 35 00 31 00 3f 00
2026-05-05 12:52:26.641.738,18f185a0,0e 10 00 00 53 71 00 00
2026-05-05 12:52:26.642.302,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:27.139.470,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:27.140.039,18f182a0,a1 00 2e 00 a2 00 7c 00
2026-05-05 12:52:27.140.603,18f183a0,f3 0a 02 00 4a 05 ec 01
2026-05-05 12:52:27.141.156,18f184a0,da 00 35 00 31 00 3f 00
2026-05-05 12:52:27.141.717,18f185a0,0e 10 00 00 54 71 00 00
2026-05-05 12:52:27.142.277,18f186a0,02 01 01 01 01 00 3b 3b
2026-05-05 12:52:27.639.462,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:27.640.030,18f182a0,a1 00 2f 00 a2 00 7c 00
2026-05-05 12:52:27.640.595,18f183a0,f3 0a 01 00 57 05 ec 01
2026-05-05 12:52:27.641.144,18f184a0,da 00 35 00 31 00 3f 00
2026-05-05 12:52:27.641.704,18f185a0,0e 10 00 00 54 71 00 00
2026-05-05 12:52:27.642.265,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:28.139.450,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:28.140.019,18f182a0,a1 00 30 00 a2 00 7c 00
2026-05-05 12:52:28.140.591,18f183a0,00 0b 01 00 59 05 e8 01
2026-05-05 12:52:28.141.156,18f184a0,db 00 35 00 31 00 3f 00
2026-05-05 12:52:28.141.717,18f185a0,0e 10 00 00 55 71 00 00
2026-05-05 12:52:28.142.277,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:28.639.443,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:28.640.011,18f182a0,a1 00 2f 00 a2 00 7c 00
2026-05-05 12:52:28.640.576,18f183a0,00 0b 01 00 52 05 e8 01
2026-05-05 12:52:28.641.140,18f184a0,db 00 35 00 31 00 3f 00
2026-05-05 12:52:28.641.701,18f185a0,0f 10 00 00 55 71 00 00
2026-05-05 12:52:28.642.262,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:29.139.430,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:29.139.998,18f182a0,a0 00 2e 00 a2 00 7c 00
2026-05-05 12:52:29.140.567,18f183a0,fe 0a 01 00 60 05 ec 01
2026-05-05 12:52:29.141.127,18f184a0,db 00 35 00 31 00 3f 00
2026-05-05 12:52:29.141.688,18f185a0,0f 10 00 00 56 71 00 00
2026-05-05 12:52:29.142.249,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:29.639.422,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:29.639.990,18f182a0,a0 00 36 00 a2 00 7b 00
2026-05-05 12:52:29.640.555,18f183a0,fe 0a 01 00 a3 05 ec 01
2026-05-05 12:52:29.641.112,18f184a0,db 00 35 00 31 00 3f 00
2026-05-05 12:52:29.641.672,18f185a0,0f 10 00 00 56 71 00 00
2026-05-05 12:52:29.642.233,18f186a0,02 01 01 01 01 00 3b 3b
2026-05-05 12:52:30.139.412,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:30.139.981,18f182a0,a0 00 32 00 a2 00 7b 00
2026-05-05 12:52:30.140.553,18f183a0,df 0a 01 00 a8 05 f0 01
2026-05-05 12:52:30.141.126,18f184a0,db 00 35 00 31 00 3f 00
2026-05-05 12:52:30.141.687,18f185a0,0f 10 00 00 57 71 00 00
2026-05-05 12:52:30.142.247,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:30.639.401,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:30.639.970,18f182a0,a0 00 31 00 a2 00 7c 00
2026-05-05 12:52:30.640.539,18f183a0,df 0a 02 00 a4 05 f0 01
2026-05-05 12:52:30.641.103,18f184a0,db 00 35 00 31 00 3f 00
2026-05-05 12:52:30.641.664,18f185a0,0f 10 00 00 57 71 00 00
2026-05-05 12:52:30.642.224,18f186a0,02 01 01 01 01 00 3b 3d
2026-05-05 12:52:31.139.389,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:31.139.958,18f182a0,a0 00 2f 00 a1 00 7c 00
2026-05-05 12:52:31.140.526,18f183a0,d9 0a 02 00 a9 05 f4 01
2026-05-05 12:52:31.141.079,18f184a0,dc 00 35 00 31 00 3f 00
2026-05-05 12:52:31.141.648,18f185a0,0f 10 00 00 58 71 00 00
2026-05-05 12:52:31.142.212,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:31.639.378,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:31.639.947,18f182a0,a0 00 2e 00 a1 00 7c 00
2026-05-05 12:52:31.640.512,18f183a0,d9 0a 02 00 b1 05 f0 01
2026-05-05 12:52:31.641.069,18f184a0,dc 00 35 00 31 00 3f 00
2026-05-05 12:52:31.641.637,18f185a0,0f 10 00 00 58 71 00 00
2026-05-05 12:52:31.642.202,18f186a0,02 01 01 01 01 00 3b 3d
2026-05-05 12:52:32.139.370,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:32.139.938,18f182a0,a0 00 34 00 a1 00 7d 00
2026-05-05 12:52:32.140.503,18f183a0,bf 0a 02 00 b0 05 f0 01
2026-05-05 12:52:32.141.068,18f184a0,dd 00 35 00 31 00 3f 00
2026-05-05 12:52:32.141.628,18f185a0,0f 10 00 00 59 71 00 00
2026-05-05 12:52:32.142.189,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:32.639.359,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:32.639.927,18f182a0,a0 00 31 00 a1 00 7c 00
2026-05-05 12:52:32.640.496,18f183a0,bf 0a 02 00 b6 05 f4 01
2026-05-05 12:52:32.641.052,18f184a0,dd 00 35 00 31 00 3f 00
2026-05-05 12:52:32.641.613,18f185a0,10 10 00 00 59 71 00 00
2026-05-05 12:52:32.642.182,18f186a0,02 01 01 01 01 00 3b 3d
2026-05-05 12:52:33.139.349,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:33.139.917,18f182a0,a0 00 30 00 a1 00 7b 00
2026-05-05 12:52:33.140.482,18f183a0,d9 0a 02 00 ba 05 f4 01
2026-05-05 12:52:33.141.034,18f184a0,dd 00 35 00 31 00 3e 00
2026-05-05 12:52:33.141.599,18f185a0,10 10 00 00 5a 71 00 00
2026-05-05 12:52:33.142.167,18f186a0,02 01 01 01 01 00 3b 3d
2026-05-05 12:52:33.639.340,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:33.639.909,18f182a0,a0 00 30 00 a1 00 7b 00
2026-05-05 12:52:33.640.473,18f183a0,d9 0a 02 00 ba 05 f4 01
2026-05-05 12:52:33.641.026,18f184a0,dd 00 35 00 31 00 3e 00
2026-05-05 12:52:33.641.591,18f185a0,10 10 00 00 5a 71 00 00
2026-05-05 12:52:33.642.159,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:34.139.330,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:34.139.898,18f182a0,a0 00 2f 00 a1 00 7b 00
2026-05-05 12:52:34.140.459,18f183a0,c8 0a 02 00 c0 05 f4 01
2026-05-05 12:52:34.141.020,18f184a0,de 00 35 00 31 00 3e 00
2026-05-05 12:52:34.141.584,18f185a0,10 10 00 00 5b 71 00 00
2026-05-05 12:52:34.142.153,18f186a0,02 01 01 01 01 00 3b 3d
2026-05-05 12:52:34.639.321,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:34.639.889,18f182a0,9f 00 30 00 a1 00 7b 00
2026-05-05 12:52:34.640.450,18f183a0,c8 0a 02 00 bf 05 f4 01
2026-05-05 12:52:34.641.011,18f184a0,de 00 35 00 31 00 3e 00
2026-05-05 12:52:34.641.575,18f185a0,10 10 00 00 5b 71 00 00
2026-05-05 12:52:34.642.144,18f186a0,02 01 01 01 01 00 3b 3d
2026-05-05 12:52:35.139.310,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:35.139.879,18f182a0,9f 00 30 00 a1 00 7b 00
2026-05-05 12:52:35.140.440,18f183a0,db 0a 02 00 bf 05 f4 01
2026-05-05 12:52:35.141.000,18f184a0,de 00 35 00 31 00 3e 00
2026-05-05 12:52:35.141.565,18f185a0,10 10 00 00 5c 71 00 00
2026-05-05 12:52:35.142.130,18f186a0,02 01 01 01 01 00 3b 3d
2026-05-05 12:52:35.639.299,18f181a0,00 03 00 25 4e 19 00 00
2026-05-05 12:52:35.639.863,18f182a0,9f 00 2f 00 a0 00 7b 00
2026-05-05 12:52:35.640.428,18f183a0,db 0a 02 00 bf 05 f4 01
2026-05-05 12:52:35.640.988,18f184a0,de 00 35 00 31 00 3e 00
2026-05-05 12:52:35.641.553,18f185a0,10 10 00 00 5c 71 00 00
2026-05-05 12:52:35.642.117,18f186a0,02 01 01 01 01 00 3b 3d
2026-05-05 12:52:36.139.287,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:36.139.856,18f182a0,9f 00 2f 00 a0 00 7c 00
2026-05-05 12:52:36.140.429,18f183a0,c2 0a 02 00 c0 05 f4 01
2026-05-05 12:52:36.140.989,18f184a0,de 00 35 00 31 00 3e 00
2026-05-05 12:52:36.141.554,18f185a0,11 10 00 00 5d 71 00 00
2026-05-05 12:52:36.142.114,18f186a0,02 01 01 01 01 00 3b 3d
2026-05-05 12:52:36.639.279,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:36.639.848,18f182a0,9f 00 2f 00 a0 00 7c 00
2026-05-05 12:52:36.640.420,18f183a0,c2 0a 02 00 c3 05 f4 01
2026-05-05 12:52:36.640.981,18f184a0,de 00 35 00 31 00 3e 00
2026-05-05 12:52:36.641.546,18f185a0,11 10 00 00 5d 71 00 00
2026-05-05 12:52:36.642.106,18f186a0,02 01 01 01 01 00 3b 3d
2026-05-05 12:52:37.139.268,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:37.139.837,18f182a0,9f 00 31 00 a0 00 7b 00
2026-05-05 12:52:37.140.397,18f183a0,d3 0a 02 00 c1 05 f4 01
2026-05-05 12:52:37.140.954,18f184a0,de 00 35 00 31 00 3e 00
2026-05-05 12:52:37.141.518,18f185a0,11 10 00 00 5e 71 00 00
2026-05-05 12:52:37.142.079,18f186a0,02 01 01 01 01 00 3b 3d
2026-05-05 12:52:37.639.260,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:37.639.828,18f182a0,9f 00 30 00 a0 00 7b 00
2026-05-05 12:52:37.640.393,18f183a0,d3 0a 02 00 be 05 f4 01
2026-05-05 12:52:37.640.953,18f184a0,de 00 35 00 31 00 3e 00
2026-05-05 12:52:37.641.518,18f185a0,11 10 00 00 5e 71 00 00
2026-05-05 12:52:37.642.079,18f186a0,02 01 01 01 01 00 3b 3c
2026-05-05 12:52:38.139.250,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:38.139.818,18f182a0,9f 00 30 00 a0 00 7b 00
2026-05-05 12:52:38.140.383,18f183a0,d3 0a 02 00 c2 05 f4 01
2026-05-05 12:52:38.140.939,18f184a0,de 00 35 00 31 00 3e 00
2026-05-05 12:52:38.141.504,18f185a0,11 10 00 00 5f 71 00 00
2026-05-05 12:52:38.142.073,18f186a0,02 01 01 01 01 00 3c 3d
2026-05-05 12:52:38.639.239,18f181a0,00 03 00 25 4e 18 00 00
2026-05-05 12:52:38.639.807,18f182a0,9f 00 2e 00 a0 00 7b 00
2026-05-05 12:52:38.640.368,18f183a0,da 0a 02 00 c4 05 f4 01
2026-05-05 12:52:38.640.924,18f184a0,dd 00 35 00 31 00 3e 00
2026-05-05 12:52:38.641.489,18f185a0,11 10 00 00 5f 71 00 00
2026-05-05 12:52:38.642.058,18f186a0,02 01 01 01 01 00 3a 3c
2026-05-05 12:52:39.139.228,18f181a0,00 03 00 25 4e 18 00 00
