时间标识,帧ID,数据
2026-04-29 08:34:52.735.199,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:34:52.736.891,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:34:53.232.378,18f181a0,00 04 00 1d 55 1a 00 00
2026-04-29 08:34:53.232.942,18f182a0,a0 00 2d 00 a3 00 82 00
2026-04-29 08:34:53.233.502,18f183a0,60 09 04 00 28 05 d0 01
2026-04-29 08:34:53.234.062,18f184a0,0a 00 1c 00 1b 00 2e 00
2026-04-29 08:34:53.235.118,18f185a0,9e 0b 00 00 20 1c 00 00
2026-04-29 08:34:53.235.678,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:34:53.237.372,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:34:53.732.375,18f181a0,00 04 00 1d 55 1a 00 00
2026-04-29 08:34:53.732.939,18f182a0,a0 00 2d 00 a3 00 81 00
2026-04-29 08:34:53.733.499,18f183a0,60 09 04 00 29 05 d0 01
2026-04-29 08:34:53.734.060,18f184a0,08 00 1c 00 1b 00 2e 00
2026-04-29 08:34:53.734.624,18f185a0,9e 0b 00 00 20 1c 00 00
2026-04-29 08:34:53.735.184,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:34:53.736.877,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:34:54.232.369,18f181a0,00 04 00 1d 55 1a 00 00
2026-04-29 08:34:54.232.933,18f182a0,a0 00 2c 00 a3 00 81 00
2026-04-29 08:34:54.233.497,18f183a0,60 09 04 00 28 05 d4 01
2026-04-29 08:34:54.234.053,18f184a0,08 00 1c 00 1b 00 2e 00
2026-04-29 08:34:54.234.618,18f185a0,9f 0b 00 00 20 1c 00 00
2026-04-29 08:34:54.235.182,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:34:54.236.875,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:34:54.732.358,18f181a0,00 04 00 1d 55 1a 00 00
2026-04-29 08:34:54.732.923,18f182a0,a0 00 2d 00 a3 00 81 00
2026-04-29 08:34:54.733.483,18f183a0,60 09 04 00 27 05 d0 01
2026-04-29 08:34:54.734.043,18f184a0,08 00 1d 00 1b 00 2e 00
2026-04-29 08:34:54.734.607,18f185a0,9f 0b 00 00 20 1c 00 00
2026-04-29 08:34:54.735.172,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:34:54.736.864,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:34:55.232.353,18f181a0,00 04 00 1d 55 1a 00 00
2026-04-29 08:34:55.232.917,18f182a0,a0 00 2e 00 a3 00 81 00
2026-04-29 08:34:55.233.485,18f183a0,60 09 04 00 28 05 d4 01
2026-04-29 08:34:55.234.041,18f184a0,08 00 1d 00 1b 00 2e 00
2026-04-29 08:34:55.234.605,18f185a0,9f 0b 00 00 20 1c 00 00
2026-04-29 08:34:55.235.169,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:34:55.237.362,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:34:55.732.345,18f181a0,00 04 00 1d 55 1a 00 00
2026-04-29 08:34:55.732.909,18f182a0,a0 00 2d 00 a3 00 82 00
2026-04-29 08:34:55.733.469,18f183a0,60 09 04 00 27 05 d4 01
2026-04-29 08:34:55.734.025,18f184a0,08 00 1c 00 1b 00 2e 00
2026-04-29 08:34:55.734.589,18f185a0,9f 0b 00 00 20 1c 00 00
2026-04-29 08:34:55.735.153,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:34:55.737.342,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:34:56.232.339,18f181a0,00 04 00 1d 55 1a 00 00
2026-04-29 08:34:56.232.903,18f182a0,a0 00 2e 00 a3 00 82 00
2026-04-29 08:34:56.233.467,18f183a0,60 09 04 00 28 05 d4 01
2026-04-29 08:34:56.234.023,18f184a0,08 00 1c 00 1b 00 2e 00
2026-04-29 08:34:56.234.587,18f185a0,9f 0b 00 00 20 1c 00 00
2026-04-29 08:34:56.235.151,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:34:56.236.844,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:34:56.732.335,18f181a0,00 04 00 1d 55 1a 00 00
2026-04-29 08:34:56.732.899,18f182a0,a0 00 2f 00 a3 00 82 00
2026-04-29 08:34:56.733.459,18f183a0,60 09 04 00 26 05 d4 01
2026-04-29 08:34:56.734.023,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:34:56.734.583,18f185a0,a0 0b 00 00 20 1c 00 00
2026-04-29 08:34:56.735.143,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:34:56.736.835,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:34:57.232.328,18f181a0,00 04 00 1d 55 1a 00 00
2026-04-29 08:34:57.232.892,18f182a0,9f 00 2d 00 a3 00 83 00
2026-04-29 08:34:57.233.452,18f183a0,60 09 04 00 29 05 d4 01
2026-04-29 08:34:57.234.008,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:34:57.234.568,18f185a0,a0 0b 00 00 20 1c 00 00
2026-04-29 08:34:57.235.620,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:34:57.237.313,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:34:57.732.320,18f181a0,00 04 00 1d 56 1a 00 00
2026-04-29 08:34:57.732.884,18f182a0,a0 00 2c 00 a3 00 82 00
2026-04-29 08:34:57.733.448,18f183a0,60 09 04 00 28 05 d4 01
2026-04-29 08:34:57.734.004,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:34:57.734.564,18f185a0,a0 0b 00 00 20 1c 00 00
2026-04-29 08:34:57.735.124,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:34:57.736.817,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:34:58.232.313,18f181a0,00 04 00 1d 55 1a 00 00
2026-04-29 08:34:58.232.877,18f182a0,a0 00 2f 00 a3 00 82 00
2026-04-29 08:34:58.233.438,18f183a0,60 09 04 00 27 05 d4 01
2026-04-29 08:34:58.233.994,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:34:58.234.554,18f185a0,a0 0b 00 00 20 1c 00 00
2026-04-29 08:34:58.235.114,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:34:58.237.299,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:34:58.732.308,18f181a0,00 04 00 1d 55 1a 00 00
2026-04-29 08:34:58.732.872,18f182a0,a0 00 2e 00 a3 00 81 00
2026-04-29 08:34:58.733.440,18f183a0,60 09 04 00 27 05 d4 01
2026-04-29 08:34:58.733.997,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:34:58.734.557,18f185a0,a0 0b 00 00 20 1c 00 00
2026-04-29 08:34:58.735.117,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:34:58.737.306,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:34:59.232.299,18f181a0,00 04 00 1d 55 1a 00 00
2026-04-29 08:34:59.232.864,18f182a0,a0 00 2d 00 a3 00 81 00
2026-04-29 08:34:59.233.423,18f183a0,60 09 04 00 27 05 d0 01
2026-04-29 08:34:59.233.983,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:34:59.234.543,18f185a0,a1 0b 00 00 20 1c 00 00
2026-04-29 08:34:59.235.103,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:34:59.237.288,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:34:59.732.293,18f181a0,00 04 00 1d 55 1a 00 00
2026-04-29 08:34:59.732.856,18f182a0,a0 00 2d 00 a2 00 81 00
2026-04-29 08:34:59.733.420,18f183a0,60 09 04 00 29 05 d4 01
2026-04-29 08:34:59.733.977,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:34:59.734.537,18f185a0,a1 0b 00 00 20 1c 00 00
2026-04-29 08:34:59.735.098,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:34:59.736.790,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:00.232.285,18f181a0,00 04 00 1d 56 1a 00 00
2026-04-29 08:35:00.232.849,18f182a0,a0 00 2c 00 a2 00 81 00
2026-04-29 08:35:00.233.414,18f183a0,60 09 04 00 28 05 d0 01
2026-04-29 08:35:00.233.974,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:00.234.534,18f185a0,a1 0b 00 00 20 1c 00 00
2026-04-29 08:35:00.235.095,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:00.236.788,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:00.732.282,18f181a0,00 04 00 1d 55 1a 00 00
2026-04-29 08:35:00.732.846,18f182a0,a0 00 2c 00 a2 00 80 00
2026-04-29 08:35:00.733.414,18f183a0,60 09 04 00 2c 05 d0 01
2026-04-29 08:35:00.733.978,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:00.734.539,18f185a0,a1 0b 00 00 20 1c 00 00
2026-04-29 08:35:00.735.099,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:00.736.791,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:01.232.273,18f181a0,00 04 00 1d 55 1a 00 00
2026-04-29 08:35:01.232.836,18f182a0,a0 00 2e 00 a2 00 81 00
2026-04-29 08:35:01.233.396,18f183a0,60 09 04 00 26 05 d0 01
2026-04-29 08:35:01.233.956,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:01.234.516,18f185a0,a1 0b 00 00 20 1c 00 00
2026-04-29 08:35:01.235.569,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:01.237.262,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:01.732.268,18f181a0,00 04 00 1d 55 1a 00 00
2026-04-29 08:35:01.732.831,18f182a0,9f 00 2d 00 a2 00 82 00
2026-04-29 08:35:01.733.392,18f183a0,60 09 04 00 2d 05 d0 01
2026-04-29 08:35:01.733.952,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:01.734.513,18f185a0,a2 0b 00 00 20 1c 00 00
2026-04-29 08:35:01.735.073,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:01.736.765,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:02.232.262,18f181a0,00 04 00 1d 55 1a 00 00
2026-04-29 08:35:02.232.826,18f182a0,9f 00 2d 00 a2 00 82 00
2026-04-29 08:35:02.233.386,18f183a0,60 09 04 00 28 05 d0 01
2026-04-29 08:35:02.233.946,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:02.234.506,18f185a0,a2 0b 00 00 20 1c 00 00
2026-04-29 08:35:02.235.066,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:02.236.759,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:02.732.256,18f181a0,00 04 00 1d 55 1a 00 00
2026-04-29 08:35:02.732.820,18f182a0,9f 00 2e 00 a2 00 82 00
2026-04-29 08:35:02.733.385,18f183a0,60 09 04 00 2b 05 d0 01
2026-04-29 08:35:02.733.945,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:02.734.505,18f185a0,a2 0b 00 00 20 1c 00 00
2026-04-29 08:35:02.735.066,18f186a0,02 01 01 01 01 00 5f 1e
2026-04-29 08:35:02.736.758,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:03.232.247,18f181a0,00 04 00 1d 55 1a 00 00
2026-04-29 08:35:03.232.811,18f182a0,9f 00 2e 00 a2 00 82 00
2026-04-29 08:35:03.233.375,18f183a0,60 09 04 00 28 05 d0 01
2026-04-29 08:35:03.233.935,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:03.234.496,18f185a0,a2 0b 00 00 20 1c 00 00
2026-04-29 08:35:03.235.056,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:03.237.241,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:03.732.240,18f181a0,00 04 00 1d 55 1a 00 00
2026-04-29 08:35:03.732.804,18f182a0,9f 00 2f 00 a2 00 82 00
2026-04-29 08:35:03.733.364,18f183a0,60 09 04 00 25 05 d0 01
2026-04-29 08:35:03.733.932,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:03.734.492,18f185a0,a2 0b 00 00 20 1c 00 00
2026-04-29 08:35:03.735.052,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:03.737.240,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:04.232.235,18f181a0,00 04 00 1d 55 1a 00 00
2026-04-29 08:35:04.232.799,18f182a0,9f 00 2e 00 a2 00 82 00
2026-04-29 08:35:04.233.363,18f183a0,60 09 04 00 2a 05 d0 01
2026-04-29 08:35:04.233.923,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:04.234.483,18f185a0,a3 0b 00 00 20 1c 00 00
2026-04-29 08:35:04.235.044,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:04.237.228,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:04.732.227,18f181a0,00 04 00 1d 55 1a 00 00
2026-04-29 08:35:04.732.792,18f182a0,9f 00 2f 00 a2 00 82 00
2026-04-29 08:35:04.733.352,18f183a0,60 09 04 00 2b 05 d0 01
2026-04-29 08:35:04.733.912,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:04.734.473,18f185a0,a3 0b 00 00 20 1c 00 00
2026-04-29 08:35:04.735.033,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:04.736.726,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:05.232.220,18f181a0,00 04 00 1d 55 1a 00 00
2026-04-29 08:35:05.232.784,18f182a0,9f 00 2f 00 a2 00 82 00
2026-04-29 08:35:05.233.344,18f183a0,60 09 04 00 27 05 d0 01
2026-04-29 08:35:05.233.904,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:05.234.465,18f185a0,a3 0b 00 00 20 1c 00 00
2026-04-29 08:35:05.235.025,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:05.236.718,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:05.732.214,18f181a0,00 04 00 1e 55 1a 00 00
2026-04-29 08:35:05.732.779,18f182a0,9f 00 2e 00 a2 00 82 00
2026-04-29 08:35:05.733.343,18f183a0,60 09 04 00 2c 05 d0 01
2026-04-29 08:35:05.733.907,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:05.734.963,18f185a0,a3 0b 00 00 20 1c 00 00
2026-04-29 08:35:05.735.523,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:05.737.216,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:06.232.207,18f181a0,00 04 00 1e 55 1a 00 00
2026-04-29 08:35:06.232.771,18f182a0,9f 00 2e 00 a2 00 82 00
2026-04-29 08:35:06.233.335,18f183a0,60 09 04 00 27 05 d0 01
2026-04-29 08:35:06.233.895,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:06.234.455,18f185a0,a3 0b 00 00 20 1c 00 00
2026-04-29 08:35:06.235.511,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:06.237.696,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:06.732.201,18f181a0,00 04 00 1e 55 1a 00 00
2026-04-29 08:35:06.732.766,18f182a0,9f 00 2e 00 a2 00 80 00
2026-04-29 08:35:06.733.334,18f183a0,60 09 04 00 2c 05 d0 01
2026-04-29 08:35:06.733.898,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:06.734.458,18f185a0,a3 0b 00 00 20 1c 00 00
2026-04-29 08:35:06.735.019,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:06.736.712,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:07.232.195,18f181a0,00 04 00 1e 55 1a 00 00
2026-04-29 08:35:07.232.759,18f182a0,9f 00 2c 00 a2 00 81 00
2026-04-29 08:35:07.233.323,18f183a0,60 09 04 00 29 05 d0 01
2026-04-29 08:35:07.233.883,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:07.234.444,18f185a0,a4 0b 00 00 20 1c 00 00
2026-04-29 08:35:07.235.008,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:07.237.193,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:07.732.188,18f181a0,00 04 00 1e 55 1a 00 00
2026-04-29 08:35:07.732.753,18f182a0,9f 00 2f 00 a2 00 82 00
2026-04-29 08:35:07.733.313,18f183a0,60 09 04 00 2a 05 d0 01
2026-04-29 08:35:07.733.873,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:07.734.434,18f185a0,a4 0b 00 00 20 1c 00 00
2026-04-29 08:35:07.734.998,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:07.737.187,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:08.232.182,18f181a0,00 04 00 1e 55 1a 00 00
2026-04-29 08:35:08.232.747,18f182a0,9f 00 2e 00 a2 00 83 00
2026-04-29 08:35:08.233.315,18f183a0,60 09 04 00 28 05 d0 01
2026-04-29 08:35:08.233.875,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:08.234.436,18f185a0,a4 0b 00 00 20 1c 00 00
2026-04-29 08:35:08.235.000,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:08.237.185,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:08.732.174,18f181a0,00 04 00 1e 55 1a 00 00
2026-04-29 08:35:08.732.739,18f182a0,9f 00 2f 00 a2 00 82 00
2026-04-29 08:35:08.733.299,18f183a0,60 09 04 00 2b 05 d0 01
2026-04-29 08:35:08.733.859,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:08.734.419,18f185a0,a4 0b 00 00 20 1c 00 00
2026-04-29 08:35:08.734.984,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:08.736.676,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:09.232.167,18f181a0,00 04 00 1e 55 1a 00 00
2026-04-29 08:35:09.232.731,18f182a0,9f 00 2d 00 a2 00 81 00
2026-04-29 08:35:09.233.291,18f183a0,60 09 04 00 2c 05 d4 01
2026-04-29 08:35:09.233.847,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:09.234.408,18f185a0,a4 0b 00 00 20 1c 00 00
2026-04-29 08:35:09.234.972,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:09.236.665,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:09.732.160,18f181a0,00 04 00 1e 55 1a 00 00
2026-04-29 08:35:09.732.724,18f182a0,9f 00 2f 00 a2 00 81 00
2026-04-29 08:35:09.733.285,18f183a0,60 09 04 00 2a 05 d4 01
2026-04-29 08:35:09.733.841,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:09.734.401,18f185a0,a5 0b 00 00 20 1c 00 00
2026-04-29 08:35:09.734.958,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:09.736.650,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:10.232.155,18f181a0,00 04 00 1e 55 19 00 00
2026-04-29 08:35:10.232.723,18f182a0,9f 00 2f 00 a2 00 81 00
2026-04-29 08:35:10.233.283,18f183a0,60 09 04 00 2b 05 d4 01
2026-04-29 08:35:10.233.839,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:10.234.399,18f185a0,a5 0b 00 00 20 1c 00 00
2026-04-29 08:35:10.234.956,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:10.237.140,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:10.732.149,18f181a0,00 04 00 1e 55 1a 00 00
2026-04-29 08:35:10.732.713,18f182a0,9f 00 30 00 a2 00 81 00
2026-04-29 08:35:10.733.281,18f183a0,60 09 04 00 2a 05 d4 01
2026-04-29 08:35:10.733.837,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:10.734.397,18f185a0,a5 0b 00 00 20 1c 00 00
2026-04-29 08:35:10.734.953,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:10.736.646,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:11.232.142,18f181a0,00 04 00 1e 55 1a 00 00
2026-04-29 08:35:11.232.706,18f182a0,9f 00 2e 00 a2 00 82 00
2026-04-29 08:35:11.233.270,18f183a0,60 09 04 00 2c 05 d4 01
2026-04-29 08:35:11.233.827,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:11.234.387,18f185a0,a5 0b 00 00 20 1c 00 00
2026-04-29 08:35:11.234.944,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:11.236.636,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:11.732.135,18f181a0,00 04 00 1e 55 1a 00 00
2026-04-29 08:35:11.732.699,18f182a0,9f 00 2e 00 a2 00 81 00
2026-04-29 08:35:11.733.260,18f183a0,60 09 04 00 2b 05 d4 01
2026-04-29 08:35:11.733.816,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:11.734.376,18f185a0,a5 0b 00 00 20 1c 00 00
2026-04-29 08:35:11.734.933,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:11.736.626,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:12.232.130,18f181a0,00 04 00 1e 55 1a 00 00
2026-04-29 08:35:12.232.694,18f182a0,9f 00 2d 00 a2 00 82 00
2026-04-29 08:35:12.233.254,18f183a0,60 09 04 00 2b 05 d4 01
2026-04-29 08:35:12.233.811,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:12.234.371,18f185a0,a6 0b 00 00 20 1c 00 00
2026-04-29 08:35:12.234.935,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:12.236.628,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:12.732.123,18f181a0,00 04 00 1e 55 1a 00 00
2026-04-29 08:35:12.732.688,18f182a0,9f 00 2e 00 a2 00 81 00
2026-04-29 08:35:12.733.248,18f183a0,60 09 04 00 2e 05 d4 01
2026-04-29 08:35:12.733.804,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:12.734.365,18f185a0,a6 0b 00 00 20 1c 00 00
2026-04-29 08:35:12.734.929,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:12.736.622,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:13.232.116,18f181a0,00 04 00 1e 55 1a 00 00
2026-04-29 08:35:13.232.680,18f182a0,9f 00 2e 00 a2 00 81 00
2026-04-29 08:35:13.233.240,18f183a0,60 09 04 00 27 05 d0 01
2026-04-29 08:35:13.233.800,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:13.234.361,18f185a0,a6 0b 00 00 20 1c 00 00
2026-04-29 08:35:13.234.925,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:13.236.618,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:13.732.107,18f181a0,00 04 00 1e 55 1a 00 00
2026-04-29 08:35:13.732.672,18f182a0,9f 00 2f 00 a1 00 81 00
2026-04-29 08:35:13.733.232,18f183a0,60 09 04 00 27 05 d0 01
2026-04-29 08:35:13.733.792,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:13.734.353,18f185a0,a6 0b 00 00 20 1c 00 00
2026-04-29 08:35:13.734.917,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:13.737.106,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:14.232.104,18f181a0,00 04 00 1e 55 1a 00 00
2026-04-29 08:35:14.232.668,18f182a0,9f 00 2e 00 a2 00 82 00
2026-04-29 08:35:14.233.232,18f183a0,60 09 04 00 27 05 d0 01
2026-04-29 08:35:14.233.792,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:14.234.352,18f185a0,a6 0b 00 00 20 1c 00 00
2026-04-29 08:35:14.234.917,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:14.236.609,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:14.732.096,18f181a0,00 04 00 1e 55 1a 00 00
2026-04-29 08:35:14.732.661,18f182a0,9f 00 31 00 a1 00 81 00
2026-04-29 08:35:14.733.221,18f183a0,60 09 04 00 25 05 d0 01
2026-04-29 08:35:14.733.789,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:14.734.350,18f185a0,a7 0b 00 00 20 1c 00 00
2026-04-29 08:35:14.734.910,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:14.736.603,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:15.232.088,18f181a0,00 04 00 1e 55 1a 00 00
2026-04-29 08:35:15.232.653,18f182a0,9f 00 2d 00 a1 00 81 00
2026-04-29 08:35:15.233.213,18f183a0,60 09 04 00 29 05 d0 01
2026-04-29 08:35:15.234.265,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:15.234.826,18f185a0,a7 0b 00 00 20 1c 00 00
2026-04-29 08:35:15.235.386,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:15.237.079,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:15.732.080,18f181a0,00 04 00 1e 55 1a 00 00
2026-04-29 08:35:15.732.645,18f182a0,9f 00 30 00 a1 00 82 00
2026-04-29 08:35:15.733.209,18f183a0,60 09 04 00 26 05 d0 01
2026-04-29 08:35:15.733.769,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:15.734.330,18f185a0,a7 0b 00 00 20 1c 00 00
2026-04-29 08:35:15.734.890,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:15.736.583,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:16.232.077,18f181a0,00 04 00 1e 55 1a 00 00
2026-04-29 08:35:16.232.641,18f182a0,9f 00 2e 00 a1 00 82 00
2026-04-29 08:35:16.233.201,18f183a0,60 09 04 00 2a 05 d0 01
2026-04-29 08:35:16.233.762,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:16.234.322,18f185a0,a7 0b 00 00 20 1c 00 00
2026-04-29 08:35:16.234.882,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:16.236.575,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:16.732.069,18f181a0,00 04 00 1e 55 1a 00 00
2026-04-29 08:35:16.732.633,18f182a0,9f 00 2e 00 a1 00 81 00
2026-04-29 08:35:16.733.193,18f183a0,60 09 04 00 29 05 d0 01
2026-04-29 08:35:16.733.753,18f184a0,08 00 1c 00 1b 00 2f 00
2026-04-29 08:35:16.734.314,18f185a0,a7 0b 00 00 20 1c 00 00
2026-04-29 08:35:16.734.874,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:35:16.737.063,18f189a0,00 00 00 00 00 00 12 00
2026-04-29 08:35:17.232.062,18f181a0,00 04 00 1e 55 1a 00 00
2026-04-29 08:35:17.232.627,18f182a0,9f 00 30 00 a1 00 81 00
2026-04-29 08:35:17.233.199,18f183a0,60 09 04 00 28 05 d0 01
2026-04-29 08:35:17.233.759,18f184a0,08 00 1c 00 1b 00 2f 00
